FIPS,County,State,FIPS_Year,Year,Total Population,Total Violent And Property Crimes Rate,Violent Crimes Rate,Violent Crimes Rate D,Property Crimes Rate,Property Crimes Rate D,Total Violent Crimes Rate: Rape Legacy Definition,Total Violent Crimes Rate: Murders And Nonnegligent Manslaughters Rate,Total Violent Crimes Rate: Rape Revised Definition Rate,Total Violent Crimes Rate: Rape Legacy Definition Rate,Total Violent Crimes Rate: Robberies Rate,Total Violent Crimes Rate: Aggravated Assaults Rate,Total Property Crimes Rate: Burglaries Rate,Total Property Crimes Rate: Larcenies Rate,Total Property Crimes Rate: Motor Vehicle Thefts Rate,Arsons Rate,Rape Legacy Definition Rate
51199,York County,Virginia,51199_2018,2018,67846,1628.6885,140.0229932,4,1488.665507,5,24.05014022,4.421778734,23.58281992,18.49789628,23.58281992,88.43557468,153.2883295,1289.685464,45.69171359,8.843557468,18.78699578
51031,Campbell County,Virginia,51031_2018,2018,54973,1440.707256,140.068761,5,1300.638495,5,0,5.457224456,32.74334673,27.55526109,12.73352373,89.13466611,231.022502,916.8137085,152.8022848,14.55259855,13.77691002
44007,Providence County,Rhode Island,44007_2017,2017,631344,2344.839,308.7065,3,2036.132,5,28.33449658,2.692668339,44.66661598,10.40604675,66.36635495,194.9808662,364.9357561,1482.393117,188.8035683,13.30495,14.55514229
44009,Washington County,Rhode Island,44009_2017,2017,126319,1003.808,59.37349,2,944.4343,4,28.13939626,0,18.20787055,0,11.87469818,29.29092219,203.4531622,707.7320118,33.24915492,4.749879,20.47560352
45001,Abbeville County,South Carolina,45001_2017,2017,24951,985.9324,100.1964,5,885.736,4,0,4.007855397,4.007855397,0,8.015710793,84.16496333,292.573444,529.0369123,64.12568635,0,16.76996928
45007,Anderson County,South Carolina,45007_2017,2017,192709,3110.908,382.9608,4,2727.947,5,0,4.15133699,27.50260756,22.08340004,51.89171237,299.4151804,547.4575656,1849.420629,331.069125,14.01076,7.495702639
55129,Washburn County,Wisconsin,55129_2014,2014,15694,1554.734293,140.1809609,4,1414.553332,5,0,0,50.97489486,50.46142433,0,89.20606601,261.2463362,1070.472792,82.83420415,0,15.82328327
32005,Douglas County,Nevada,32005_2013,2013,47081,1871.243177,140.1839383,3,1731.059238,5,12,4.247998131,25.40767905,25.48798879,23.36398972,87.08396168,303.7318664,1340.24341,87.08396168,4.247998131,16.58698159
45009,Bamberg County,South Carolina,45009_2017,2017,15057,1095.836,66.41429,4,1029.422,4,0,0,6.641429236,2.415189517,0,59.77286312,325.4300325,544.5971973,159.3943017,6.641429,13.98179192
48433,Stonewall County,Texas,48433_2016,2016,1426,490.8835905,140.2524544,4,350.631136,2,0,0,0,0,0,140.2524544,280.5049088,0,70.12622721,0,17.42376456
37061,Duplin County,North Carolina,37061_2015,2015,59159,1421.592657,140.2998698,4,1281.292787,5,31.57261332,0,5.072589942,5.071079633,20.28431853,114.9444717,486.8236448,721.7836677,72.68547474,16.90359878,22.09730722
48327,Menard County,Texas,48327_2019,2019,2138,187.090739,140.3180543,4,46.77268475,1,74.82209365,0,0,0,46.77268475,93.5453695,46.77268475,0,0,0,26.6228117
51155,Pulaski County,Virginia,51155_2016,2016,34203,1915.036693,140.3385668,5,1774.698126,5,22.91414227,5.847440283,17.54232085,13.00221624,8.771160425,108.1776452,233.8976113,1508.639593,32.16092156,11.69488057,19.57280903
45011,Barnwell County,South Carolina,45011_2017,2017,21917,1724.689,396.9521,4,1327.736,5,0,4.562668248,27.37600949,22.13429542,31.93867774,333.0747821,355.8881234,752.840261,219.0080759,13.688,12.45659147
8027,Custer County,Colorado,08027_2013,2013,4271,1264.340904,140.4823226,4,1123.858581,5,0,0,46.82744088,42.33490242,0,93.65488176,327.7920862,678.9978928,117.0686022,0,15.5363129
51027,Buchanan County,Virginia,51027_2015,2015,22776,1484.018265,140.4987706,4,1343.519494,5,0,4.390586582,61.46821215,56.21739361,4.390586582,70.24938532,346.85634,913.2420091,83.42114506,8.781173165,17.22055504
45053,Jasper County,South Carolina,45053_2016,2016,28465,1907.605832,140.5234499,5,1767.082382,5,0,14.05234499,14.05234499,8.7795924,49.18320745,63.23555243,470.753557,1092.569823,203.7590023,7.026172493,12.16370186
45013,Beaufort County,South Carolina,45013_2017,2017,175316,401.5606,306.8745,4,94.68616,1,0,3.422391567,46.20228616,40.44768246,25.66793675,231.5818294,1.013225627,0,94.68616669,5.703986,15.36598672
5149,Yell County,Arkansas,05149_2019,2019,21341,969.9639192,140.574481,4,829.3894382,4,0,0,23.42908017,18.5655243,0,117.1454009,309.2638583,421.7234431,98.40213673,4.685816035,16.48001108
6057,Nevada County,California,06057_2015,2015,98877,864.7107012,140.5786988,4,724.1320024,4,3.664009855,0,10.11357545,9.984432687,8.090860362,122.374263,384.3158672,324.645772,15.17036318,5.056787726,20.33212465
8065,Lake County,Colorado,08065_2018,2018,7824,600.7157464,140.593047,4,460.1226994,3,8.632951745,0,0,0,12.78118609,127.8118609,51.12474438,370.6543967,38.34355828,0,17.4174635
48455,Trinity County,Texas,48455_2014,2014,14224,1293.588301,140.6074241,4,1152.980877,5,60.10415731,0,7.030371204,7.381444489,28.12148481,105.4555681,499.1563555,590.5511811,63.27334083,14.06074241,25.78791087
13155,Irwin County,Georgia,13155_2015,2015,9245,1254.732288,140.6165495,4,1114.115738,5,5.877178874,0,21.76436853,21.63331531,21.63331531,97.34991888,335.3163872,681.4494321,97.34991888,10.81665765,17.26436809
10005,Sussex County,Delaware,10005_2013,2013,206226,1173.469883,140.6224239,4,1032.847459,4,0,0,14.06224239,0,31.51881916,95.04136239,228.3902127,782.1516201,22.30562587,10.21039505,17.9652162
44005,Newport County,Rhode Island,44005_2016,2016,83197,1632.270394,140.6300708,4,1491.640324,5,8.96647244,4.807865668,36.05899251,2.641431787,13.22163059,86.54158203,265.6345782,1155.089727,70.91601861,21.63539551,18.00734665
16079,Shoshone County,Idaho,16079_2018,2018,12796,1281.650516,140.668959,4,1140.981557,5,0,0,23.44482651,18.59294363,0,117.2241325,320.4126289,773.6792748,46.88965302,0,17.61739715
51083,Halifax County,Virginia,51083_2018,2018,34120,794.2555686,140.6799531,4,653.5756155,3,0,11.72332943,35.16998828,29.55779877,20.51582649,73.27080891,167.0574443,422.0398593,64.47831184,8.792497069,16.96077643
41049,Morrow County,Oregon,41049_2018,2018,11372,1776.292649,140.6964474,4,1635.596201,5,0,0,26.38058389,25.96262129,0,114.3158635,334.1540626,1037.6363,263.8058389,26.38058389,11.08107432
26139,Ottawa County,Michigan,26139_2013,2013,272877,1113.688585,140.7227432,4,972.9658418,4,0,0,63.39852754,58.04378946,6.229913111,71.09430256,220.2457517,731.0986269,21.62146315,4.031120248,18.34071153
48295,Lipscomb County,Texas,48295_2014,2014,3553,1153.954405,140.7261469,4,1013.228258,4,0,0,28.14522938,27.94781592,0,112.5809175,506.6141289,422.1784408,84.43568815,0,18.08964518
12069,Lake County,Florida,12069_2016,2016,335396,941.5735429,140.7291679,4,800.844375,4,0,0.596310034,15.50406087,10.59760784,10.7335806,113.8952164,211.9882169,520.8768143,67.97934382,3.577860201,16.09403719
19185,Wayne County,Iowa,19185_2014,2014,6395,703.6747459,140.7349492,4,562.9397967,3,0,0,15.63721658,11.17256968,0,125.0977326,328.3815481,234.5582486,0,0,20.15478438
48051,Burleson County,Texas,48051_2016,2016,17760,923.4234234,140.7657658,4,782.6576577,4,7.796685987,0,33.78378378,32.86097252,16.89189189,90.09009009,360.3603604,377.2522523,45.04504505,5.630630631,19.87776604
47115,Marion County,Tennessee,47115_2014,2014,28407,1108.881614,140.8103636,4,968.07125,4,0,0,0,0,3.520259091,137.2901046,299.2220227,503.39705,165.4521773,10.56077727,13.87527024
20135,Ness County,Kansas,20135_2018,2018,2840,1302.816901,140.8450704,4,1161.971831,5,0,0,0,0,0,140.8450704,246.4788732,774.6478873,140.8450704,0,13.37089451
6107,Tulare County,California,06107_2013,2013,454725,755.1817032,140.9643191,4,614.2173841,3,20,3.958436418,4.486859652,4.398262686,23.75061851,108.8570015,259.4974985,354.7198856,0,8.700549074,21.35172337
47151,Scott County,Tennessee,47151_2014,2014,21987,1196.161368,140.9924046,4,1055.168963,5,0,0,13.64442625,9.315217269,4.548142084,122.7998363,231.9552463,750.4434439,72.77027334,0,15.94796045
19001,Adair County,Iowa,19001_2016,2016,7092,789.6221094,141.0039481,5,648.6181613,3,0,0,56.40157924,51.12793965,0,84.60236887,253.8071066,267.9075014,126.9035533,28.20078962,17.33993649
45015,Berkeley County,South Carolina,45015_2017,2017,199081,381.2519,217.4994,4,163.7524,1,0,4.018464846,28.63156203,23.17053673,34.15695119,150.6924317,0,0.575726728,163.7524425,5.525389,12.37790405
42081,Lycoming County,Pennsylvania,42081_2015,2015,115576,1613.656815,141.0327404,4,1472.624074,5,66.16288689,6.921852288,20.76555686,16.21811687,45.85727141,67.4880598,169.585381,1279.677442,23.36125147,6.921852288,24.06390193
12073,Leon County,Florida,12073_2013,2013,282184,1030.17889,141.0427239,4,889.1361665,4,22.37704098,1.06313611,9.213846285,5.032202292,10.9857398,119.7800017,226.4479914,632.920364,29.76781107,4.606923142,19.99868092
13105,Elbert County,Georgia,13105_2016,2016,19143,1682.076999,141.0437236,4,1541.033276,5,0,0,5.107593361,5.223841613,0,135.8198819,517.1603197,867.1577078,156.7152484,0,14.45258905
42021,Cambria County,Pennsylvania,42021_2014,2014,137520,1267.452007,141.0703898,4,1126.381617,5,43.40970883,5.090168703,8.72600349,4.433803882,31.26817917,95.98603839,282.8679465,815.1541594,28.35951134,3.635834788,22.48094186
5057,Hempstead County,Arkansas,05057_2016,2016,21974,1114.954037,141.0758169,4,973.8782197,4,0,4.550832802,13.65249841,9.146647894,4.550832802,118.3216529,300.354965,550.6507691,122.8724857,9.101665605,15.39712368
26047,Emmet County,Michigan,26047_2018,2018,33308,462.3513871,141.1072415,4,321.2441456,2,0,0,36.02738081,30.7490178,3.002281734,102.077579,36.02738081,270.2053561,15.01140867,3.002281734,18.04483809
45091,York County,South Carolina,45091_2016,2016,258526,1005.701554,141.1850259,5,864.5165283,4,8.231494634,0.77361658,19.72722279,14.80854961,14.69871502,105.9854715,231.3113575,586.4013678,46.8038031,4.254891191,18.02271043
45017,Calhoun County,South Carolina,45017_2017,2017,14886,1961.575,235.1203,4,1726.454,5,0,0,13.4354427,8.462183747,40.30632809,181.3784764,470.2404944,974.0695956,282.1442967,13.43544,10.1928772
45021,Cherokee County,South Carolina,45021_2017,2017,56274,2388.314,179.479,4,2208.835,5,0,1.777019583,19.54721541,14.66169714,26.65529374,131.4994491,648.6121477,1330.987667,229.2355262,10.66212,12.59934492
26161,Washtenaw County,Michigan,26161_2018,2018,370963,507.5977928,141.2539795,4,366.3438133,2,14.43106456,1.617411979,18.86980642,13.82226971,12.66972717,108.0970339,77.36620633,253.6641121,35.31349488,4.582667274,18.4900753
1087,Macon County,Alabama,01087_2013,2013,19822,1094.743215,141.257189,4,953.4860256,4,6.965627424,0,10.08979921,5.54125041,30.26939764,100.8979921,423.7715669,443.9511654,85.76329331,0,17.79626364
54055,Mercer County,West Virginia,54055_2019,2019,58758,662.0375098,141.2573607,4,520.7801491,3,15.54653354,6.807583648,13.6151673,8.583414012,17.01895912,103.8156506,180.4009667,277.4090337,62.97014875,11.91327138,19.03503515
48163,Frio County,Texas,48163_2018,2018,19816,428.946306,141.2999596,4,287.6463464,2,8.15701409,10.09285426,0,0,0,131.2071054,111.0213969,161.4856681,15.13928139,0,18.86046325
55003,Ashland County,Wisconsin,55003_2019,2019,15562,404.8322838,141.3700039,4,263.4622799,2,0,0,19.2777278,18.50131965,0,122.0922761,70.68500193,186.3513687,6.425909266,0,18.36110635
12069,Lake County,Florida,12069_2018,2018,356495,871.5409753,141.3764569,4,730.1645184,4,0,0.841526529,23.28223397,17.99783785,14.58645984,102.6662366,185.1358364,466.2056971,78.82298489,2.524579587,15.57763925
13045,Carroll County,Georgia,13045_2018,2018,118121,1232.634333,141.3804489,4,1091.253884,5,0,0,20.31814834,19.87436866,7.619305627,113.4429949,330.1699105,639.1750832,121.90889,3.386358057,15.11400486
48051,Burleson County,Texas,48051_2018,2018,18389,750.4486378,141.3888738,4,609.059764,3,0,0,27.19016804,26.45710163,0,114.1987057,293.6538148,271.9016804,43.50426886,0,18.41209318
48507,Zavala County,Texas,48507_2016,2016,12023,898.2782999,141.3956583,4,756.8826416,4,0,0,8.317391666,8.051132974,0,133.0782667,257.8391416,465.7739333,33.26956666,0,18.01540388
6007,Butte County,California,06007_2018,2018,231256,744.1969073,141.4017366,4,602.7951707,3,0,1.297263639,13.83747881,13.1642107,13.4050576,112.8619366,254.2636732,327.3428581,21.18863943,0.864842426,18.36356489
29169,Pulaski County,Missouri,29169_2013,2013,53743,913.6073535,141.4137655,4,772.193588,4,0,7.442829764,9.303537205,4.894574675,11.16424465,113.5031539,266.0811641,454.0126156,52.09980835,0,17.16142809
13069,Coffee County,Georgia,13069_2013,2013,43129,1959.238563,141.4361566,4,1817.802407,5,7,2.318625519,16.43377245,16.23037863,27.82350623,95.06364627,426.6270955,1277.562661,113.6126504,13.91175311,16.47998303
26009,Antrim County,Michigan,26009_2019,2019,23324,698.850969,141.4851655,4,557.3658035,3,0,4.287429257,51.44915109,45.8992594,0,85.74858515,154.3474533,364.4314869,38.58686332,8.574858515,18.3526799
16031,Cassia County,Idaho,16031_2019,2019,24030,1210.986267,141.4898044,5,1069.496463,5,0,0,4.161464836,0,4.161464836,133.1668747,95.71369122,869.7461506,104.0366209,0,13.5837442
45023,Chester County,South Carolina,45023_2017,2017,32435,1957.762,345.306,4,1612.456,5,0,6.166178511,33.91398181,28.70142056,15.41544628,289.81039,286.7273008,1217.820256,107.9081239,6.166179,14.99134089
40029,Coal County,Oklahoma,40029_2015,2015,5651,990.9750487,141.5678641,4,849.4071846,4,87.94967119,17.69598301,0,1.144219302,0,123.8718811,159.2638471,566.2714564,123.8718811,53.08794904,26.92871772
37161,Rutherford County,North Carolina,37161_2015,2015,66390,1739.719837,141.5875885,4,1598.132249,5,0,1.506250941,1.617156722,1.506250941,12.05000753,126.5250791,872.1192951,635.6378973,90.37505648,6.025003766,19.7991599
31087,Hitchcock County,Nebraska,31087_2016,2016,2825,849.5575221,141.5929204,4,707.9646018,4,11.55546328,35.39823009,106.1946903,104.0890879,0,0,283.1858407,389.380531,35.39823009,35.39823009,22.7513882
29211,Sullivan County,Missouri,29211_2015,2015,6353,739.8079647,141.665355,4,598.1426098,3,0,0,15.74059499,11.26520315,0,125.92476,299.0713049,267.5901149,31.48118999,0,18.74531402
51199,York County,Virginia,51199_2014,2014,66342,1819.360285,141.6900304,4,1677.670254,5,48.17200725,4.522022248,40.69820024,35.68294843,45.22022248,51.24958548,167.3148232,1466.642549,43.71288173,10.55138525,21.61023926
20127,Morris County,Kansas,20127_2015,2015,5645,814.8804252,141.7183348,4,673.1620903,4,10.54324097,0,0,0,0,141.7183348,301.1514615,372.0106289,0,0,20.75833502
47179,Washington County,Tennessee,47179_2015,2015,126302,710.9942835,141.7238048,4,569.2704787,3,0,2.375259299,7.125777897,2.655024059,0.7917531,131.4310146,197.1465218,334.1198081,38.00414879,6.334024798,17.82439314
51163,Rockbridge County,Virginia,51163_2019,2019,22573,1196.119258,141.7622824,4,1054.356975,5,0,4.430071324,31.01049927,25.90816392,0,106.3217118,265.8042794,726.5316972,62.02099854,4.430071324,17.09824279
6005,Amador County,California,06005_2016,2016,37383,1134.205387,141.7756734,4,992.429714,4,25.72460963,0,16.05007624,15.80607982,21.40010165,104.3254955,379.8518043,601.8778589,10.70005083,8.025038119,22.81005636
47143,Rhea County,Tennessee,47143_2016,2016,32442,992.5405339,141.7915048,4,850.749029,4,6.983212634,0,15.41212009,10.72213952,6.164848036,120.2145367,246.5939215,570.2484434,33.9066642,9.247272055,19.16640255
37145,Person County,North Carolina,37145_2019,2019,39490,1045.834388,141.8080527,4,904.0263358,4,10.86269603,0,5.06457331,4.796982883,5.06457331,131.6789061,382.3752849,468.4730311,53.17801975,15.19371993,20.20989711
40021,Cherokee County,Oklahoma,40021_2019,2019,48657,1089.257455,141.8089895,4,947.4484658,4,0,8.220810983,12.33121647,11.71178564,10.27601373,110.9809483,347.329264,437.7581848,162.3610169,8.220810983,14.24035704
29121,Macon County,Missouri,29121_2013,2013,15512,818.7209902,141.8256833,4,676.8953069,4,15.20749197,0,0,0,0,141.8256833,283.6513667,367.4574523,25.78648788,6.44662197,20.63312811
12009,Brevard County,Florida,12009_2015,2015,568088,944.3959387,141.8794271,4,802.5165115,4,17.71542289,0.528087198,23.41186577,18.58911134,15.66658687,102.2728873,166.3474673,582.4801791,53.68886511,3.696610384,17.94638739
13045,Carroll County,Georgia,13045_2016,2016,116261,1344.388918,141.9220547,4,1202.466863,5,12.52546137,0.860133665,16.50876349,16.34253963,18.06280696,106.6565744,416.3046937,676.0650605,110.0971091,13.76213864,18.04445657
26083,Keweenaw County,Michigan,26083_2018,2018,2113,520.5868434,141.97823,4,378.6086133,2,8.221685269,0,0,0,0,141.97823,94.65215334,283.95646,0,0,19.29065137
53035,Kitsap County,Washington,53035_2016,2016,264811,1646.834912,141.9880594,4,1504.846853,5,0.674101652,0.377627818,23.79055251,22.79455016,14.34985707,103.470022,364.410844,1028.280547,112.1554618,6.419672899,15.1544577
13319,Wilkinson County,Georgia,13319_2015,2015,9155,709.9945385,141.9989077,4,567.9956308,3,0,0,21.86054834,21.8459858,21.8459858,98.3069361,262.1518296,240.3058438,65.5379574,0,17.27071932
5115,Pope County,Arkansas,05115_2019,2019,64072,624.2976651,142.0277188,4,482.2699463,3,0,3.121488326,23.41116244,18.36429517,1.560744163,113.9343239,159.1959046,254.4012985,68.67274316,6.242976651,16.85295763
26157,Tuscola County,Michigan,26157_2013,2013,54210,697.2883232,142.040214,5,555.2481092,3,0,1.844678104,79.32115846,73.93326638,0,60.87437742,213.98266,311.7505995,29.51484966,7.378712415,19.44109223
45025,Chesterfield County,South Carolina,45025_2017,2017,46083,2178.677,316.8196,4,1861.858,5,0,15.18998329,41.22995465,35.63786939,23.86997374,236.5297398,752.9891717,1024.238873,84.62990691,6.509993,19.11739418
37137,Pamlico County,North Carolina,37137_2018,2018,12670,1649.565904,142.0678769,4,1507.498027,5,0,7.892659826,0,0,23.67797948,110.4972376,307.8137332,1057.616417,142.0678769,7.892659826,13.57806055
45017,Calhoun County,South Carolina,45017_2015,2015,14781,1819.903931,142.0742846,4,1677.829646,5,0,13.53088424,27.06176849,22.58103084,6.765442122,94.7161897,548.0008119,953.9273392,175.9014952,6.765442122,14.32930078
8011,Bent County,Colorado,08011_2014,2014,5630,1367.673179,142.0959147,5,1225.577265,5,0,0,17.76198934,13.19262226,17.76198934,106.5719361,461.8117229,657.1936057,106.5719361,0,16.35263309
45027,Clarendon County,South Carolina,45027_2017,2017,34056,2492.953,308.3157,4,2184.637,5,12.72133195,0,23.49072117,18.25663437,38.17242189,246.6525722,687.1035941,1371.270848,126.2626263,8.80902,18.07538527
30107,Wheatland County,Montana,30107_2015,2015,2110,331.7535545,142.1800948,4,189.5734597,1,7.066123656,0,0,0,0,142.1800948,142.1800948,47.39336493,0,0,19.83990084
29229,Wright County,Missouri,29229_2016,2016,18286,678.1144045,142.1852784,4,535.9291261,3,0,0,0,0,0,142.1852784,213.2779175,235.1525757,87.49863283,0,15.94983803
31003,Antelope County,Nebraska,31003_2016,2016,6329,442.4079633,142.2025596,4,300.2054037,2,0,0,31.60056881,30.87570122,0,110.6019908,31.60056881,252.8045505,15.80028441,0,17.83496799
20151,Pratt County,Kansas,20151_2013,2013,9844,904.1040228,142.2186103,4,761.8854124,4,0,0,10.15847217,6.123021971,0,132.0601382,335.2295815,345.3880536,81.26777733,0,16.93517493
30023,Deer Lodge County,Montana,30023_2019,2019,9140,3074.398249,142.2319475,4,2932.166302,5,0,0,10.94091904,6.791719885,0,131.2910284,722.1006565,1925.601751,284.463895,10.94091904,10.21260497
8061,Kiowa County,Colorado,08061_2019,2019,1406,1137.980085,142.2475107,5,995.7325747,4,0,0,0,0,0,142.2475107,284.4950213,568.9900427,142.2475107,0,13.89038939
45031,Darlington County,South Carolina,45031_2017,2017,67689,3489.489,627.8716,4,2861.617,5,73.3513059,41.36565764,25.11486357,20.190157,67.95786612,493.4332018,1019.367992,1625.079407,217.1697026,26.59221,24.02788409
